table,era,source_column,canonical_column,kind,note
research_payments,2016,Principal_Investigator_2_Specialty_2,principal_investigator_2_specialty_2,core,
research_payments,2016,Principal_Investigator_2_Specialty_3,principal_investigator_2_specialty_3,core,
research_payments,2016,Principal_Investigator_2_Specialty_4,principal_investigator_2_specialty_4,core,
research_payments,2016,Principal_Investigator_2_Specialty_5,principal_investigator_2_specialty_5,core,
research_payments,2016,Principal_Investigator_2_Specialty_6,principal_investigator_2_specialty_6,core,
research_payments,2016,Principal_Investigator_2_License_State_code1,principal_investigator_2_license_state_code1,core,
research_payments,2016,Principal_Investigator_2_License_State_code2,principal_investigator_2_license_state_code2,core,
research_payments,2016,Principal_Investigator_2_License_State_code3,principal_investigator_2_license_state_code3,core,
research_payments,2016,Principal_Investigator_2_License_State_code4,principal_investigator_2_license_state_code4,core,
research_payments,2016,Principal_Investigator_2_License_State_code5,principal_investigator_2_license_state_code5,core,
research_payments,2016,Principal_Investigator_3_Covered_Recipient_Type,principal_investigator_3_covered_recipient_type,core,
research_payments,2016,Principal_Investigator_3_Profile_ID,principal_investigator_3_profile_id,core,
research_payments,2016,Principal_Investigator_3_NPI,principal_investigator_3_npi,core,
research_payments,2016,Principal_Investigator_3_First_Name,principal_investigator_3_first_name,core,
research_payments,2016,Principal_Investigator_3_Middle_Name,principal_investigator_3_middle_name,core,
research_payments,2016,Principal_Investigator_3_Last_Name,principal_investigator_3_last_name,core,
research_payments,2016,Principal_Investigator_3_Name_Suffix,principal_investigator_3_name_suffix,core,
research_payments,2016,Principal_Investigator_3_Business_Street_Address_Line1,principal_investigator_3_business_street_address_line1,core,
research_payments,2016,Principal_Investigator_3_Business_Street_Address_Line2,principal_investigator_3_business_street_address_line2,core,
research_payments,2016,Principal_Investigator_3_City,principal_investigator_3_city,core,
research_payments,2016,Principal_Investigator_3_State,principal_investigator_3_state,core,
research_payments,2016,Principal_Investigator_3_Zip_Code,principal_investigator_3_zip_code,core,
research_payments,2016,Principal_Investigator_3_Country,principal_investigator_3_country,core,
research_payments,2016,Principal_Investigator_3_Province,principal_investigator_3_province,core,
research_payments,2016,Principal_Investigator_3_Postal_Code,principal_investigator_3_postal_code,core,
research_payments,2016,Principal_Investigator_3_Primary_Type_1,principal_investigator_3_primary_type_1,core,
research_payments,2016,Principal_Investigator_3_Primary_Type_2,principal_investigator_3_primary_type_2,core,
research_payments,2016,Principal_Investigator_3_Primary_Type_3,principal_investigator_3_primary_type_3,core,
research_payments,2016,Principal_Investigator_3_Primary_Type_4,principal_investigator_3_primary_type_4,core,
research_payments,2016,Principal_Investigator_3_Primary_Type_5,principal_investigator_3_primary_type_5,core,
research_payments,2016,Principal_Investigator_3_Primary_Type_6,principal_investigator_3_primary_type_6,core,
research_payments,2016,Principal_Investigator_3_Specialty_1,principal_investigator_3_specialty_1,core,
research_payments,2016,Principal_Investigator_3_Specialty_2,principal_investigator_3_specialty_2,core,
research_payments,2016,Principal_Investigator_3_Specialty_3,principal_investigator_3_specialty_3,core,
research_payments,2016,Principal_Investigator_3_Specialty_4,principal_investigator_3_specialty_4,core,
research_payments,2016,Principal_Investigator_3_Specialty_5,principal_investigator_3_specialty_5,core,
research_payments,2016,Principal_Investigator_3_Specialty_6,principal_investigator_3_specialty_6,core,
research_payments,2016,Principal_Investigator_3_License_State_code1,principal_investigator_3_license_state_code1,core,
research_payments,2016,Principal_Investigator_3_License_State_code2,principal_investigator_3_license_state_code2,core,
research_payments,2016,Principal_Investigator_3_License_State_code3,principal_investigator_3_license_state_code3,core,
research_payments,2016,Principal_Investigator_3_License_State_code4,principal_investigator_3_license_state_code4,core,
research_payments,2016,Principal_Investigator_3_License_State_code5,principal_investigator_3_license_state_code5,core,
research_payments,2016,Principal_Investigator_4_Covered_Recipient_Type,principal_investigator_4_covered_recipient_type,core,
research_payments,2016,Principal_Investigator_4_Profile_ID,principal_investigator_4_profile_id,core,
research_payments,2016,Principal_Investigator_4_NPI,principal_investigator_4_npi,core,
research_payments,2016,Principal_Investigator_4_First_Name,principal_investigator_4_first_name,core,
research_payments,2016,Principal_Investigator_4_Middle_Name,principal_investigator_4_middle_name,core,
research_payments,2016,Principal_Investigator_4_Last_Name,principal_investigator_4_last_name,core,
research_payments,2016,Principal_Investigator_4_Name_Suffix,principal_investigator_4_name_suffix,core,
research_payments,2016,Principal_Investigator_4_Business_Street_Address_Line1,principal_investigator_4_business_street_address_line1,core,
research_payments,2016,Principal_Investigator_4_Business_Street_Address_Line2,principal_investigator_4_business_street_address_line2,core,
research_payments,2016,Principal_Investigator_4_City,principal_investigator_4_city,core,
research_payments,2016,Principal_Investigator_4_State,principal_investigator_4_state,core,
research_payments,2016,Principal_Investigator_4_Zip_Code,principal_investigator_4_zip_code,core,
research_payments,2016,Principal_Investigator_4_Country,principal_investigator_4_country,core,
research_payments,2016,Principal_Investigator_4_Province,principal_investigator_4_province,core,
research_payments,2016,Principal_Investigator_4_Postal_Code,principal_investigator_4_postal_code,core,
research_payments,2016,Principal_Investigator_4_Primary_Type_1,principal_investigator_4_primary_type_1,core,
research_payments,2016,Principal_Investigator_4_Primary_Type_2,principal_investigator_4_primary_type_2,core,
research_payments,2016,Principal_Investigator_4_Primary_Type_3,principal_investigator_4_primary_type_3,core,
research_payments,2016,Principal_Investigator_4_Primary_Type_4,principal_investigator_4_primary_type_4,core,
research_payments,2016,Principal_Investigator_4_Primary_Type_5,principal_investigator_4_primary_type_5,core,
research_payments,2016,Principal_Investigator_4_Primary_Type_6,principal_investigator_4_primary_type_6,core,
research_payments,2016,Principal_Investigator_4_Specialty_1,principal_investigator_4_specialty_1,core,
research_payments,2016,Principal_Investigator_4_Specialty_2,principal_investigator_4_specialty_2,core,
research_payments,2016,Principal_Investigator_4_Specialty_3,principal_investigator_4_specialty_3,core,
research_payments,2016,Principal_Investigator_4_Specialty_4,principal_investigator_4_specialty_4,core,
research_payments,2016,Principal_Investigator_4_Specialty_5,principal_investigator_4_specialty_5,core,
research_payments,2016,Principal_Investigator_4_Specialty_6,principal_investigator_4_specialty_6,core,
research_payments,2016,Principal_Investigator_4_License_State_code1,principal_investigator_4_license_state_code1,core,
research_payments,2016,Principal_Investigator_4_License_State_code2,principal_investigator_4_license_state_code2,core,
research_payments,2016,Principal_Investigator_4_License_State_code3,principal_investigator_4_license_state_code3,core,
research_payments,2016,Principal_Investigator_4_License_State_code4,principal_investigator_4_license_state_code4,core,
research_payments,2016,Principal_Investigator_4_License_State_code5,principal_investigator_4_license_state_code5,core,
research_payments,2016,Principal_Investigator_5_Covered_Recipient_Type,principal_investigator_5_covered_recipient_type,core,
research_payments,2016,Principal_Investigator_5_Profile_ID,principal_investigator_5_profile_id,core,
research_payments,2016,Principal_Investigator_5_NPI,principal_investigator_5_npi,core,
research_payments,2016,Principal_Investigator_5_First_Name,principal_investigator_5_first_name,core,
research_payments,2016,Principal_Investigator_5_Middle_Name,principal_investigator_5_middle_name,core,
research_payments,2016,Principal_Investigator_5_Last_Name,principal_investigator_5_last_name,core,
research_payments,2016,Principal_Investigator_5_Name_Suffix,principal_investigator_5_name_suffix,core,
research_payments,2016,Principal_Investigator_5_Business_Street_Address_Line1,principal_investigator_5_business_street_address_line1,core,
research_payments,2016,Principal_Investigator_5_Business_Street_Address_Line2,principal_investigator_5_business_street_address_line2,core,
research_payments,2016,Principal_Investigator_5_City,principal_investigator_5_city,core,
research_payments,2016,Principal_Investigator_5_State,principal_investigator_5_state,core,
research_payments,2016,Principal_Investigator_5_Zip_Code,principal_investigator_5_zip_code,core,
research_payments,2016,Principal_Investigator_5_Country,principal_investigator_5_country,core,
research_payments,2016,Principal_Investigator_5_Province,principal_investigator_5_province,core,
research_payments,2016,Principal_Investigator_5_Postal_Code,principal_investigator_5_postal_code,core,
research_payments,2016,Principal_Investigator_5_Primary_Type_1,principal_investigator_5_primary_type_1,core,
research_payments,2016,Principal_Investigator_5_Primary_Type_2,principal_investigator_5_primary_type_2,core,
research_payments,2016,Principal_Investigator_5_Primary_Type_3,principal_investigator_5_primary_type_3,core,
research_payments,2016,Principal_Investigator_5_Primary_Type_4,principal_investigator_5_primary_type_4,core,
research_payments,2016,Principal_Investigator_5_Primary_Type_5,principal_investigator_5_primary_type_5,core,
research_payments,2016,Principal_Investigator_5_Primary_Type_6,principal_investigator_5_primary_type_6,core,
research_payments,2016,Principal_Investigator_5_Specialty_1,principal_investigator_5_specialty_1,core,
research_payments,2016,Principal_Investigator_5_Specialty_2,principal_investigator_5_specialty_2,core,
research_payments,2016,Principal_Investigator_5_Specialty_3,principal_investigator_5_specialty_3,core,
research_payments,2016,Principal_Investigator_5_Specialty_4,principal_investigator_5_specialty_4,core,
research_payments,2016,Principal_Investigator_5_Specialty_5,principal_investigator_5_specialty_5,core,
research_payments,2016,Principal_Investigator_5_Specialty_6,principal_investigator_5_specialty_6,core,
research_payments,2016,Principal_Investigator_5_License_State_code1,principal_investigator_5_license_state_code1,core,
research_payments,2016,Principal_Investigator_5_License_State_code2,principal_investigator_5_license_state_code2,core,
research_payments,2016,Principal_Investigator_5_License_State_code3,principal_investigator_5_license_state_code3,core,
research_payments,2016,Principal_Investigator_5_License_State_code4,principal_investigator_5_license_state_code4,core,
research_payments,2016,Principal_Investigator_5_License_State_code5,principal_investigator_5_license_state_code5,core,
research_payments,2016,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,submitting_applicable_manufacturer_or_applicable_gpo_name,core,
research_payments,2016,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,applicable_manufacturer_or_applicable_gpo_making_payment_id,core,
research_payments,2016,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,applicable_manufacturer_or_applicable_gpo_making_payment_name,core,
research_payments,2016,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,applicable_manufacturer_or_applicable_gpo_making_payment_state,core,
research_payments,2016,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Country,applicable_manufacturer_or_applicable_gpo_making_payment_country,core,
research_payments,2016,Related_Product_Indicator,related_product_indicator,core,
research_payments,2016,Covered_or_Noncovered_Indicator_1,covered_or_noncovered_indicator_1,core,
research_payments,2016,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_1,indicate_drug_or_biological_or_device_or_medical_supply_1,core,
research_payments,2016,Product_Category_or_Therapeutic_Area_1,product_category_or_therapeutic_area_1,core,
research_payments,2016,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_1,name_of_drug_or_biological_or_device_or_medical_supply_1,core,
research_payments,2016,Associated_Drug_or_Biological_NDC_1,associated_drug_or_biological_ndc_1,core,
research_payments,2016,Associated_Device_or_Medical_Supply_PDI_1,associated_device_or_medical_supply_pdi_1,core,
research_payments,2016,Covered_or_Noncovered_Indicator_2,covered_or_noncovered_indicator_2,core,
research_payments,2016,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_2,indicate_drug_or_biological_or_device_or_medical_supply_2,core,
research_payments,2016,Product_Category_or_Therapeutic_Area_2,product_category_or_therapeutic_area_2,core,
research_payments,2016,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_2,name_of_drug_or_biological_or_device_or_medical_supply_2,core,
research_payments,2016,Associated_Drug_or_Biological_NDC_2,associated_drug_or_biological_ndc_2,core,
research_payments,2016,Associated_Device_or_Medical_Supply_PDI_2,associated_device_or_medical_supply_pdi_2,core,
research_payments,2016,Covered_or_Noncovered_Indicator_3,covered_or_noncovered_indicator_3,core,
research_payments,2016,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_3,indicate_drug_or_biological_or_device_or_medical_supply_3,core,
research_payments,2016,Product_Category_or_Therapeutic_Area_3,product_category_or_therapeutic_area_3,core,
research_payments,2016,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_3,name_of_drug_or_biological_or_device_or_medical_supply_3,core,
research_payments,2016,Associated_Drug_or_Biological_NDC_3,associated_drug_or_biological_ndc_3,core,
research_payments,2016,Associated_Device_or_Medical_Supply_PDI_3,associated_device_or_medical_supply_pdi_3,core,
research_payments,2016,Covered_or_Noncovered_Indicator_4,covered_or_noncovered_indicator_4,core,
research_payments,2016,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_4,indicate_drug_or_biological_or_device_or_medical_supply_4,core,
research_payments,2016,Product_Category_or_Therapeutic_Area_4,product_category_or_therapeutic_area_4,core,
research_payments,2016,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_4,name_of_drug_or_biological_or_device_or_medical_supply_4,core,
research_payments,2016,Associated_Drug_or_Biological_NDC_4,associated_drug_or_biological_ndc_4,core,
research_payments,2016,Associated_Device_or_Medical_Supply_PDI_4,associated_device_or_medical_supply_pdi_4,core,
research_payments,2016,Covered_or_Noncovered_Indicator_5,covered_or_noncovered_indicator_5,core,
research_payments,2016,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_5,indicate_drug_or_biological_or_device_or_medical_supply_5,core,
research_payments,2016,Product_Category_or_Therapeutic_Area_5,product_category_or_therapeutic_area_5,core,
research_payments,2016,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_5,name_of_drug_or_biological_or_device_or_medical_supply_5,core,
research_payments,2016,Associated_Drug_or_Biological_NDC_5,associated_drug_or_biological_ndc_5,core,
research_payments,2016,Associated_Device_or_Medical_Supply_PDI_5,associated_device_or_medical_supply_pdi_5,core,
research_payments,2016,Total_Amount_of_Payment_USDollars,total_amount_of_payment_usdollars,core,
research_payments,2016,Date_of_Payment,date_of_payment,core,
research_payments,2016,Form_of_Payment_or_Transfer_of_Value,form_of_payment_or_transfer_of_value,core,
research_payments,2016,Expenditure_Category1,expenditure_category1,core,
research_payments,2016,Expenditure_Category2,expenditure_category2,core,
research_payments,2016,Expenditure_Category3,expenditure_category3,core,
research_payments,2016,Expenditure_Category4,expenditure_category4,core,
research_payments,2016,Expenditure_Category5,expenditure_category5,core,
research_payments,2016,Expenditure_Category6,expenditure_category6,core,
research_payments,2016,Preclinical_Research_Indicator,preclinical_research_indicator,core,
research_payments,2016,Delay_in_Publication_Indicator,delay_in_publication_indicator,core,
research_payments,2016,Name_of_Study,name_of_study,core,
research_payments,2016,Dispute_Status_for_Publication,dispute_status_for_publication,core,
research_payments,2016,Record_ID,record_id,core,
research_payments,2016,Program_Year,program_year,core,
research_payments,2016,Payment_Publication_Date,payment_publication_date,core,
research_payments,2016,ClinicalTrials_Gov_Identifier,clinicaltrials_gov_identifier,core,
research_payments,2016,Research_Information_Link,research_information_link,core,
research_payments,2016,Context_of_Research,context_of_research,core,
ownership_payments,2013,Change_Type,change_type,core,
ownership_payments,2013,Physician_Profile_ID,physician_profile_id,core,
ownership_payments,2013,Physician_First_Name,physician_first_name,core,
ownership_payments,2013,Physician_Middle_Name,physician_middle_name,core,
ownership_payments,2013,Physician_Last_Name,physician_last_name,core,
ownership_payments,2013,Physician_Name_Suffix,physician_name_suffix,core,
ownership_payments,2013,Recipient_Primary_Business_Street_Address_Line1,recipient_primary_business_street_address_line1,core,
ownership_payments,2013,Recipient_Primary_Business_Street_Address_Line2,recipient_primary_business_street_address_line2,core,
ownership_payments,2013,Recipient_City,recipient_city,core,
ownership_payments,2013,Recipient_State,recipient_state,core,
ownership_payments,2013,Recipient_Zip_Code,recipient_zip_code,core,
ownership_payments,2013,Recipient_Country,recipient_country,core,
ownership_payments,2013,Recipient_Province,recipient_province,core,
ownership_payments,2013,Recipient_Postal_Code,recipient_postal_code,core,
ownership_payments,2013,Physician_Primary_Type,physician_primary_type,core,
ownership_payments,2013,Physician_Specialty,physician_specialty,core,
ownership_payments,2013,Record_ID,record_id,core,
ownership_payments,2013,Program_Year,program_year,core,
ownership_payments,2013,Total_Amount_Invested_USDollars,total_amount_invested_usdollars,core,
ownership_payments,2013,Value_of_Interest,value_of_interest,core,
ownership_payments,2013,Terms_of_Interest,terms_of_interest,core,
ownership_payments,2013,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,submitting_applicable_manufacturer_or_applicable_gpo_name,core,
ownership_payments,2013,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,applicable_manufacturer_or_applicable_gpo_making_payment_id,core,
ownership_payments,2013,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,applicable_manufacturer_or_applicable_gpo_making_payment_name,core,
ownership_payments,2013,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,applicable_manufacturer_or_applicable_gpo_making_payment_state,core,
ownership_payments,2013,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Country,applicable_manufacturer_or_applicable_gpo_making_payment_country,core,
ownership_payments,2013,Dispute_Status_for_Publication,dispute_status_for_publication,core,
ownership_payments,2013,Interest_Held_by_Physician_or_an_Immediate_Family_Member,interest_held_by_physician_or_an_immediate_family_member,core,
ownership_payments,2013,Payment_Publication_Date,payment_publication_date,core,
ownership_payments,2015,Change_Type,change_type,core,
ownership_payments,2015,Physician_Profile_ID,physician_profile_id,core,
ownership_payments,2015,Physician_NPI,physician_npi,core,
ownership_payments,2015,Physician_First_Name,physician_first_name,core,
ownership_payments,2015,Physician_Middle_Name,physician_middle_name,core,
ownership_payments,2015,Physician_Last_Name,physician_last_name,core,
ownership_payments,2015,Physician_Name_Suffix,physician_name_suffix,core,
ownership_payments,2015,Recipient_Primary_Business_Street_Address_Line1,recipient_primary_business_street_address_line1,core,
ownership_payments,2015,Recipient_Primary_Business_Street_Address_Line2,recipient_primary_business_street_address_line2,core,
ownership_payments,2015,Recipient_City,recipient_city,core,
ownership_payments,2015,Recipient_State,recipient_state,core,
ownership_payments,2015,Recipient_Zip_Code,recipient_zip_code,core,
ownership_payments,2015,Recipient_Country,recipient_country,core,
ownership_payments,2015,Recipient_Province,recipient_province,core,
ownership_payments,2015,Recipient_Postal_Code,recipient_postal_code,core,
ownership_payments,2015,Physician_Primary_Type,physician_primary_type,core,
ownership_payments,2015,Physician_Specialty,physician_specialty,core,
ownership_payments,2015,Record_ID,record_id,core,
ownership_payments,2015,Program_Year,program_year,core,
ownership_payments,2015,Total_Amount_Invested_USDollars,total_amount_invested_usdollars,core,
ownership_payments,2015,Value_of_Interest,value_of_interest,core,
ownership_payments,2015,Terms_of_Interest,terms_of_interest,core,
ownership_payments,2015,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,submitting_applicable_manufacturer_or_applicable_gpo_name,core,
ownership_payments,2015,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,applicable_manufacturer_or_applicable_gpo_making_payment_id,core,
ownership_payments,2015,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,applicable_manufacturer_or_applicable_gpo_making_payment_name,core,
ownership_payments,2015,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,applicable_manufacturer_or_applicable_gpo_making_payment_state,core,
ownership_payments,2015,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Country,applicable_manufacturer_or_applicable_gpo_making_payment_country,core,
ownership_payments,2015,Dispute_Status_for_Publication,dispute_status_for_publication,core,
ownership_payments,2015,Interest_Held_by_Physician_or_an_Immediate_Family_Member,interest_held_by_physician_or_an_immediate_family_member,core,
ownership_payments,2015,Payment_Publication_Date,payment_publication_date,core,
ownership_payments,2016,Change_Type,change_type,core,
ownership_payments,2016,Physician_Profile_ID,physician_profile_id,core,
ownership_payments,2016,Physician_NPI,physician_npi,core,
ownership_payments,2016,Physician_First_Name,physician_first_name,core,
ownership_payments,2016,Physician_Middle_Name,physician_middle_name,core,
ownership_payments,2016,Physician_Last_Name,physician_last_name,core,
ownership_payments,2016,Physician_Name_Suffix,physician_name_suffix,core,
ownership_payments,2016,Recipient_Primary_Business_Street_Address_Line1,recipient_primary_business_street_address_line1,core,
ownership_payments,2016,Recipient_Primary_Business_Street_Address_Line2,recipient_primary_business_street_address_line2,core,
ownership_payments,2016,Recipient_City,recipient_city,core,
ownership_payments,2016,Recipient_State,recipient_state,core,
ownership_payments,2016,Recipient_Zip_Code,recipient_zip_code,core,
ownership_payments,2016,Recipient_Country,recipient_country,core,
ownership_payments,2016,Recipient_Province,recipient_province,core,
ownership_payments,2016,Recipient_Postal_Code,recipient_postal_code,core,
ownership_payments,2016,Physician_Primary_Type,physician_primary_type,core,
ownership_payments,2016,Physician_Specialty,physician_specialty,core,
ownership_payments,2016,Record_ID,record_id,core,
ownership_payments,2016,Program_Year,program_year,core,
ownership_payments,2016,Total_Amount_Invested_USDollars,total_amount_invested_usdollars,core,
ownership_payments,2016,Value_of_Interest,value_of_interest,core,
ownership_payments,2016,Terms_of_Interest,terms_of_interest,core,
ownership_payments,2016,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,submitting_applicable_manufacturer_or_applicable_gpo_name,core,
ownership_payments,2016,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,applicable_manufacturer_or_applicable_gpo_making_payment_id,core,
ownership_payments,2016,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,applicable_manufacturer_or_applicable_gpo_making_payment_name,core,
ownership_payments,2016,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,applicable_manufacturer_or_applicable_gpo_making_payment_state,core,
ownership_payments,2016,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Country,applicable_manufacturer_or_applicable_gpo_making_payment_country,core,
ownership_payments,2016,Dispute_Status_for_Publication,dispute_status_for_publication,core,
ownership_payments,2016,Interest_Held_by_Physician_or_an_Immediate_Family_Member,interest_held_by_physician_or_an_immediate_family_member,core,
ownership_payments,2016,Payment_Publication_Date,payment_publication_date,core,
deleted_records,all,Change_Type,change_type,core,
deleted_records,all,Program_Year,program_year,core,
deleted_records,all,Payment_Type,payment_type,core,
deleted_records,all,Record_ID,record_id,core,
deleted_records,all,Change_Type,change_type,core,
deleted_records,all,Program_Year,program_year,core,
deleted_records,all,Payment_Type,payment_type,core,
deleted_records,all,Record_ID,record_id,core,
covered_recipients,all,Covered_Recipient_Profile_Type,covered_recipient_profile_type,core,
covered_recipients,all,Covered_Recipient_Profile_ID,covered_recipient_profile_id,core,
covered_recipients,all,Associated_Covered_Recipient_Profile_ID_1,associated_covered_recipient_profile_id_1,core,
covered_recipients,all,Associated_Covered_Recipient_Profile_ID_2,associated_covered_recipient_profile_id_2,core,
covered_recipients,all,Covered_Recipient_NPI,covered_recipient_npi,core,
covered_recipients,all,Covered_Recipient_Profile_First_Name,covered_recipient_profile_first_name,core,
covered_recipients,all,Covered_Recipient_Profile_Middle_Name,covered_recipient_profile_middle_name,core,
covered_recipients,all,Covered_Recipient_Profile_Last_Name,covered_recipient_profile_last_name,core,
covered_recipients,all,Covered_Recipient_Profile_Suffix,covered_recipient_profile_suffix,core,
covered_recipients,all,Covered_Recipient_Profile_Alternate_First_Name,covered_recipient_profile_alternate_first_name,core,
covered_recipients,all,Covered_Recipient_Profile_Alternate_Middle_Name,covered_recipient_profile_alternate_middle_name,core,
covered_recipients,all,Covered_Recipient_Profile_Alternate_Last_Name,covered_recipient_profile_alternate_last_name,core,
covered_recipients,all,Covered_Recipient_Profile_Alternate_Suffix,covered_recipient_profile_alternate_suffix,core,
covered_recipients,all,Covered_Recipient_Profile_Address_Line_1,covered_recipient_profile_address_line_1,core,
covered_recipients,all,Covered_Recipient_Profile_Address_Line_2,covered_recipient_profile_address_line_2,core,
covered_recipients,all,Covered_Recipient_Profile_City,covered_recipient_profile_city,core,
covered_recipients,all,Covered_Recipient_Profile_State,covered_recipient_profile_state,core,
covered_recipients,all,Covered_Recipient_Profile_Zipcode,covered_recipient_profile_zipcode,core,
covered_recipients,all,Covered_Recipient_Profile_Country_Name,covered_recipient_profile_country_name,core,
covered_recipients,all,Covered_Recipient_Profile_Province_Name,covered_recipient_profile_province_name,core,
covered_recipients,all,Covered_Recipient_Profile_Primary_Specialty,covered_recipient_profile_primary_specialty,core,
covered_recipients,all,Covered_Recipient_Profile_OPS_Taxonomy_1,covered_recipient_profile_ops_taxonomy_1,core,
covered_recipients,all,Covered_Recipient_Profile_OPS_Taxonomy_2,covered_recipient_profile_ops_taxonomy_2,core,
covered_recipients,all,Covered_Recipient_Profile_OPS_Taxonomy_3,covered_recipient_profile_ops_taxonomy_3,core,
covered_recipients,all,Covered_Recipient_Profile_OPS_Taxonomy_4,covered_recipient_profile_ops_taxonomy_4,core,
covered_recipients,all,Covered_Recipient_Profile_OPS_Taxonomy_5,covered_recipient_profile_ops_taxonomy_5,core,
covered_recipients,all,Covered_Recipient_Profile_OPS_Taxonomy_6,covered_recipient_profile_ops_taxonomy_6,core,
covered_recipients,all,Covered_Recipient_Profile_License_State_Code_1,covered_recipient_profile_license_state_code_1,core,
covered_recipients,all,Covered_Recipient_Profile_License_State_Code_2,covered_recipient_profile_license_state_code_2,core,
covered_recipients,all,Covered_Recipient_Profile_License_State_Code_3,covered_recipient_profile_license_state_code_3,core,
covered_recipients,all,Covered_Recipient_Profile_License_State_Code_4,covered_recipient_profile_license_state_code_4,core,
covered_recipients,all,Covered_Recipient_Profile_License_State_Code_5,covered_recipient_profile_license_state_code_5,core,
